user,uniqueidentifier1,uniqueidentifier2,uniqueidentifier3,Fraud
User_3257,b9bd212a-198c-4cfa-b7e6-f5f974c9ec4d,Z8180,141420,0
User_3258,948982e4-792b-49db-ab8d-10e560257984,P9658,168291,0
User_3259,70fad8cd-9c82-4159-ba11-168fb3957cec,F2629,190547,0
User_3260,ebd79489-4c3d-4c8b-ab09-4af51c042f8d,C9582,156095,0
User_3261,5b8a3d0a-7018-4704-b700-ccf8cf12a527,D6345,149607,0
User_3262,33ee474d-df54-4112-bfe5-e8ee66fd0105,T8080,178915,0
User_3263,cc70e75d-2b39-4256-ab9d-6367626987e4,K4614,179582,1
User_3264,a836f580-6c9f-48e0-82a8-9461023fc4cc,O1392,123991,0
User_3265,745c1f3a-83b3-4b39-a1bc-602512959952,O2695,180027,0
User_3266,fcb8c3fa-9874-4cbf-b00c-cd7c4f935dc4,U6534,135838,0
User_3267,f9d6472a-4e53-4210-8527-ad1b9721ab45,A2831,122338,0
User_3268,41afeaba-ef8f-49cc-856e-b6adcb8f6a6d,R4005,133777,1
User_3269,f7e6ffa1-863a-4cea-864c-c1a55235c0b8,F8919,162783,0
User_3270,232fe5d4-ad02-4058-b31a-f232e6cd1973,U3669,145077,0
User_3271,24308a05-99cc-468b-be4b-b584fab25e4a,Q1435,100059,1
User_3272,6ab29048-bf92-4b19-a2d6-ca9dc00b2b12,W2858,110530,0
User_3273,b7aa8a2a-91d1-4fcc-80b7-9c8fc140eb6e,Q4039,120247,0
User_3274,1287a511-9a95-4244-a45b-af830e656b8d,A5652,193033,0
User_3275,a5e38501-1a3d-44b2-a1c9-1b9e4f3892dc,P1063,149539,0
User_3276,4f836eb7-12f1-4c4b-9f5f-67b25213f556,T1114,143364,0
User_3277,0583d111-f75f-4102-ae90-22f4f76e2101,O2175,116658,0
User_3278,4cc962d1-c995-416b-a778-1a48117c3034,B5660,142236,0
User_3279,48b11733-3098-44b2-b5f8-a8f00e8d5fd8,Z3846,172125,0
User_3280,b1c2610c-0d64-451d-8cc7-ffe4dc453eba,H8718,126241,0
User_3281,60ac4b6d-9f5f-4532-8277-934f734bbf4f,R1490,191748,1
User_3282,664819be-4eee-40b1-a51b-fccfe0f50b4d,Y2130,171687,0
User_3283,d6751fad-2970-4ee3-a908-64f97a0dd62d,M7980,176841,0
User_3284,897ab126-aa3e-4103-a877-68d916a49c13,G2173,191017,0
User_3285,754faa39-34b2-4bd9-8629-6c23ed89f3f5,L4195,169341,0
User_3286,ecd094cb-9d88-49a4-a0c4-1d43feaf989a,L6348,199733,0
User_3287,57aad8d6-0217-4349-af01-a2246690db6e,R2650,103103,0
User_3288,dee08862-3ebe-41d2-a322-e7de702ee84b,E2874,135929,0
User_3289,6bcfef8a-60b2-4d07-85e6-f8466bca88c2,W5022,120107,0
User_3290,cecd7014-23fc-4317-8707-74d81506fbfa,K2642,142824,0
User_3291,f716b7f2-3d3a-4a05-b358-41f924201a6c,Q3299,128337,1
User_3292,94ea0900-c689-4f5e-8442-2147fb77a430,F8768,177276,0
User_3293,3cf9d677-d2c5-4644-9674-3961f3c31f18,T3587,172605,0
User_3294,4f05c59a-7bca-4012-ab1e-94d4992209ec,Z4428,199989,1
User_3295,4ac306fa-feaf-49bb-9bb8-5360850c41e0,F6166,197988,0
User_3296,4e8bdf5e-2736-4065-9314-ea12e72fefb5,R2674,181773,0
User_3297,96890899-3717-459d-ae78-bc3807db2e1e,E2768,153305,1
User_3298,7d7fc64e-d107-4923-b0ef-77ae4e7de825,D6805,139631,0
User_3299,3de03cbe-3cff-41ba-b892-6ca83290a88f,G3659,125046,0
User_3300,55a4f240-e3f5-498c-9fd0-8d5241c61de8,M6697,159072,0
User_3301,20076209-5c5e-4943-835f-4f722fa996a9,M4448,107906,0
User_3302,5de07719-1b39-45f8-a8f6-4e18d946ae82,P8271,167325,0
User_3303,ab85f8bd-f58c-4988-b557-750a40b588d0,O5277,190770,0
User_3304,f8d51f30-9576-468e-961c-1de53acad210,O1879,140092,0
User_3305,37df8da5-d141-4a7b-b0b8-365ba0a37aec,Q2548,185059,0
User_3306,7f8bca30-035c-4716-ad36-b6b37e1fe05f,T8928,163354,0
User_3307,29c43cf3-ad9a-41a1-9964-1ca314a70c5d,D1693,137459,0
User_3308,66b26fde-7c26-4cb5-b712-fc4ce00e247e,T7767,138439,0
User_3309,7c49a104-2e5f-482a-ad5f-e391ae404b48,P4460,110485,0
User_3310,664819be-4eee-40b1-a51b-fccfe0f50b4d,M6697,186268,0
User_3311,1e39d5d5-559a-41e1-a5a1-23b666d33fc0,N2820,166988,0
User_3312,234b491a-a930-49a1-a002-e944ebf5f12b,V7261,112756,0
User_3313,68c73923-c5ec-48fd-b3b7-d8b5ff6f77dd,T2275,134373,1
User_3314,0de3d5f3-522f-410b-938f-e2e59a40b9c1,H9977,179130,1
User_3315,bd24799e-7092-43f1-b365-819aed9f9445,N4459,150105,0
User_3316,d5c5783a-3400-4a6e-8b43-38ee8d4eebbb,C2591,185658,0
User_3317,dfab796c-12a4-40c9-a7ea-49a01614b4f1,D3894,130175,0
User_3318,f7a22192-1d1e-46fa-9fc1-3fb7c3e1ddc6,U9751,149607,0
User_3319,352b3790-fd11-4126-8911-86efbf5256f2,T5858,166047,0
User_3320,d0622a86-214e-42d5-abae-50148675ed88,R2622,152818,0
User_3321,d72b1ddc-99ea-41ec-aa11-c8e93cdca874,D6354,168047,0
User_3322,91f7ce15-731a-437f-82cb-a1dbdcc54a64,J6613,118869,1
User_3323,2a7a20df-0337-4b72-b9f0-8e41ee751d98,D2531,193523,0
User_3324,3c851c5d-5a93-43e2-b5be-383e5c0a8823,Y1450,182601,1
User_3325,b4ac1777-f0df-4d22-a667-02d0d9ad3744,F5058,154555,1
User_3326,57cceb55-f81e-45c6-8b28-3a01a0c36f09,F8016,110856,0
User_3327,39494522-a1ce-48f2-b791-577037a9f28f,N4277,149607,1
User_3328,4f05c59a-7bca-4012-ab1e-94d4992209ec,O5343,170482,0
User_3329,0e08d383-922f-4e6a-9337-af9368e2fb0a,L5121,148025,0
User_3330,dde6664c-4148-4249-b95b-d7b9c1032e27,H1414,120047,0
User_3331,46683a1b-9850-476f-b498-5962580c75e5,X9877,152017,0
User_3332,6672785c-7a70-439b-b2c4-5291a9f4dd56,I7881,192649,0
User_3333,b65344c2-13f7-4de1-8e86-9af5229c45ca,I7527,156950,0
User_3334,97905002-8f2a-4d6d-89f4-69df7e5c14b5,O2742,107906,0
User_3335,dbf9f198-8511-461a-aedc-dec5f8289a7e,A4678,131005,0
User_3336,9cf5fc15-bb41-4dca-be0b-e231fc75b9de,K8145,192669,0
User_3337,2106ca98-84b1-42a4-8a60-9914b12b0f90,U5481,105080,0
User_3338,c8b19a51-9d63-453a-8dee-ef037c1ff1e1,A8736,187016,0
User_3339,affb18ed-2835-40ff-bba5-c30b9265f4f3,N7551,100703,0
User_3340,8b509d5a-efb5-4b0c-912f-24f901528f37,M6697,158186,0
User_3341,4fd9677e-b5d7-43bb-ac20-bbb3f0e1ba6d,O8188,123499,0
User_3342,dffa70a0-2e13-4a72-be3d-25821818fdb1,P3268,107522,0
User_3343,3f0d88a8-fb43-4335-87f3-959e4b79db36,M1313,183403,0
User_3344,b6a278e2-9759-4857-8047-d6502632c616,W7483,190811,0
User_3345,79cfcb27-6ac1-4383-9c84-6804d45bfafd,D5139,101762,0
User_3346,71341092-5a92-4cdf-bcfc-25f95e83ce7d,H7782,139631,0
User_3347,8b5adcfe-51b1-4bbd-b945-93ea5948031d,T8012,120026,0
User_3348,978d03d3-c027-401f-9356-ec4c5a0c0766,H3863,192555,0
User_3349,6c7da03d-7ba5-4a38-9068-60bf28be57ab,E1666,142359,1
User_3350,93bceca0-15da-47f0-bd84-b351d2cbbc53,P3207,108607,0
User_3351,61abb568-aa50-476b-857c-21c03e4403bd,C9967,103958,0
User_3352,7925771b-290b-4b00-b64c-4911f2830b73,D1693,107812,0
User_3353,cf1e3ba4-7967-4603-ab48-f81329d70995,P4420,105540,0
User_3354,7d17a994-3205-45ce-8005-0814594795af,M6697,198036,0
User_3355,96f33f8b-d9a1-436d-9bdb-89f063272165,P4420,136856,0
User_3356,c7dc3f10-af73-47d9-b713-a4eace6bf73b,R7094,194241,0
User_3357,0de3d5f3-522f-410b-938f-e2e59a40b9c1,Q2552,163475,0
User_3358,3b20c016-8757-4e4d-85bf-6aff2606dd1f,G6008,175974,0
User_3359,1072452f-26b3-4a90-83c2-f7ea475f4383,S4301,161062,0
User_3360,32d5d595-7ee0-46d6-a1f5-2d7650437a7f,S9241,118546,1
User_3361,ccc3b1ec-7526-4866-b406-11e04e438ce5,G4147,116046,0
User_3362,2c7004be-eaaf-489d-b66b-6caf1466a455,P6560,190602,0
User_3363,8158b8fc-2ab2-40ae-9f01-402b29a7fc9d,A2012,183403,0
User_3364,300e8189-fafe-4474-97df-74d2c9ffc059,T5008,171157,0
User_3365,01d60724-ad22-486e-9664-444da493e066,I1433,192142,0
User_3366,852409f0-d854-4b3e-b3e7-55e99bfe9147,Q6065,104302,1
User_3367,aa70d12f-3111-4dde-955e-583a3317db83,X3221,128944,0
User_3368,cc71f6d2-4b93-40fc-bd65-ad0643b404bd,F2629,166551,0
User_3369,7a943bfb-5024-4f4c-92c9-5210d65d85b4,U6998,148025,0
User_3370,2166c4aa-3d56-4919-84c2-2d3c07514ead,J9008,144856,0
User_3371,5e620659-246a-4d54-8fbf-82ae622b8b32,Y3416,173537,1
User_3372,f2619b72-f85e-4085-b9d6-5c0ff5b30896,G4010,118608,0
User_3373,191a9d12-3d65-49a3-a0c0-4490e621c498,G7494,164081,1
User_3374,6c2fae9c-b570-4634-b235-60751100b863,J4019,138230,0
User_3375,833a1cb2-3880-4240-8aff-77ddbde5bf4e,B5125,168507,0
User_3376,b36289bf-a351-43e0-904a-af1e52a6f2b0,S8795,171516,0
User_3377,43a629d2-13fa-4e0e-a27a-a10db132dc60,S6691,188185,0
User_3378,8e5f117f-b40e-435d-99dd-d46109f147ae,O2002,127451,1
User_3379,1a4eae5b-6ba9-4e8c-814a-73ba204971d1,R2229,165345,0
User_3380,b15db270-9eed-4eb9-87ee-a9d7d67c1666,Z2672,102423,0
User_3381,44106401-fcb8-4467-9c55-41b5d15becf8,O5994,103487,0
User_3382,516fcad7-1c66-4bed-af65-198289fb7dcc,W4620,118120,0
User_3383,f64c6d9f-bdd4-4748-8fb9-5c101f7f27d1,N1833,117104,0
User_3384,2f36ea50-ae2d-4793-a84b-d4c0ee0fc652,B3296,135519,1
User_3385,495fbd64-ddd2-42fb-b24b-fd72322faaee,G1175,189470,0
User_3386,cca1e21d-a6a8-4de0-85ae-77445e493ff9,U9773,165073,0
User_3387,ddcc669d-2d98-4416-9a54-6966842e3336,S6304,107652,0
User_3388,b7aa8a2a-91d1-4fcc-80b7-9c8fc140eb6e,M9749,161062,0
User_3389,1afe04e9-d7f9-42f9-95b7-aed7e78673dd,Q5690,122040,0
User_3390,e27750db-c6bf-498f-b262-e8eac4fd5d16,F6047,110674,0
User_3391,9011574a-ded7-4cb4-a62d-052da54f573c,D4671,100147,0
User_3392,71e0e9e9-6ec1-497e-8f1f-e9730d276042,K8443,145912,0
User_3393,d5c5783a-3400-4a6e-8b43-38ee8d4eebbb,N4264,165716,0
User_3394,ff827071-5bb9-4afb-8100-7c18ab3106e2,D6354,193451,0
User_3395,9ceb23d7-1c83-4d77-8964-fa30a59fcdfc,C3251,136895,0
User_3396,dc0520d6-7b54-4a32-b038-0a557226ee53,F6968,156155,0
User_3397,3c6322e7-a41b-4104-8269-f4761e81ee1e,K5288,100365,0
User_3398,42133ccb-8b2b-4d23-a2d6-d61554dd465d,V6769,124758,0
User_3399,8b509d5a-efb5-4b0c-912f-24f901528f37,T7625,196912,0
User_3400,7d17a994-3205-45ce-8005-0814594795af,G9891,113061,0
User_3401,232d01b1-12d9-45f6-a677-a03ab1ad21b6,Q7983,108588,0
User_3402,18c3fa9a-0f62-4ae7-b792-9fa2a0821b4f,Q2232,146275,0
User_3403,2174088a-55ec-4dae-8f14-aa08084b57ba,L4803,107273,0
User_3404,c7cfd387-ac00-4f0f-990e-e86e6e0a48a6,F8686,146278,0
User_3405,c0c3eb66-56bf-4e84-8021-deffa1bf475d,N7551,114451,0
User_3406,776f161f-aea4-4f54-8ece-d56569f5c0df,H3863,138353,0
User_3407,0b9ad1c2-32fc-4622-bf37-546d6306f706,T9581,156860,0
User_3408,7f0b1767-16e8-47d2-aea1-be02342c0785,D2944,154335,0
User_3409,300e8189-fafe-4474-97df-74d2c9ffc059,N8279,174544,0
User_3410,e085d789-c12b-4ae9-9e6c-eba231863ad6,X9147,114451,1
User_3411,58818de6-3bd9-4121-93f1-469be12da7af,Y5511,125867,0
User_3412,be75cea3-4020-4b86-81bc-e7396493b06b,W6634,178152,0
User_3413,ba0ae547-fd97-4073-97da-e1a979006f69,T3446,162577,0
User_3414,150877d7-3755-4cf5-b3b0-790c051b2906,F8766,175772,0
User_3415,754faa39-34b2-4bd9-8629-6c23ed89f3f5,O7787,175445,0
User_3416,734d2773-ade1-4ce0-87d4-f0600619f81b,Y2554,104051,0
User_3417,7c899386-59e0-464d-9c2d-2e2dfcbce14f,P3350,124292,0
User_3418,be0e3c36-197c-4ca4-9571-e2c5d0605489,H6890,138763,0
User_3419,2365a049-4c4c-4bfa-bc57-31f2a72f986e,Q8547,187135,0
User_3420,5de07719-1b39-45f8-a8f6-4e18d946ae82,J4409,137935,0
User_3421,0b9ad1c2-32fc-4622-bf37-546d6306f706,K3233,140210,0
User_3422,635ca2e7-0399-42d9-a12d-23bf378bc29b,O2002,185579,0
User_3423,43cbd8fb-9386-4a4d-8766-5b0899efec7f,R9782,154677,0
User_3424,1f2d1367-734c-4eab-affe-a87c911b489b,Y8202,173005,0
User_3425,cc71f6d2-4b93-40fc-bd65-ad0643b404bd,Q8452,192065,0
User_3426,acfbae43-4b33-4d6d-af66-d00e154205ad,M3973,156557,0
User_3427,29c43cf3-ad9a-41a1-9964-1ca314a70c5d,A4093,189130,0
User_3428,191d4ab6-5d28-4d33-9644-12395accedfe,D6354,139505,0
User_3429,7254ae05-ea6f-45ec-a341-732b2d183c7e,B3685,166284,0
User_3430,b32c97fd-cfff-4c0e-9700-86707514db85,G7345,196912,0
User_3431,4166c365-29d7-4de4-867b-f095f0a8058a,U5223,112610,0
User_3432,774afbea-4d78-4cd7-ad05-0bfb56aeef45,S5150,121895,0
User_3433,5f054f7a-8f8d-4123-9711-426961a1faf9,S7349,136762,0
User_3434,ad6bffb4-d898-4406-8ad2-432ee101de46,Y7507,120047,1
User_3435,97cdab15-8b6f-4fcc-b844-14ddfa1b18e1,D9375,123991,0
User_3436,bb479b4a-de00-4b50-8c08-32e0314e1c97,I2153,170366,1
User_3437,5de07719-1b39-45f8-a8f6-4e18d946ae82,T9226,142073,0
User_3438,46683a1b-9850-476f-b498-5962580c75e5,U1298,152447,0
User_3439,66b26fde-7c26-4cb5-b712-fc4ce00e247e,L4092,103486,0
User_3440,cf1e3ba4-7967-4603-ab48-f81329d70995,C9355,151826,0
User_3441,78aed32d-d07f-45bf-8d53-0c8af44bd3fc,L8739,185368,0
User_3442,1b31b7cc-91b0-4c4e-a3ef-5f5916b3ba36,H2482,122364,0
User_3443,415ba527-d0a0-43e0-9647-073d8a10f28d,V2314,171305,0
User_3444,0cbf4113-0052-471d-8c55-dbb791e38455,R3825,110887,0
User_3445,29c43cf3-ad9a-41a1-9964-1ca314a70c5d,N5167,139631,0
User_3446,4de05487-3619-494e-887a-be892f379ca8,H7448,100305,0
User_3447,1128a218-befc-4faf-ae32-7111f7c79f5c,G8479,167870,0
User_3448,34d8d569-8164-4280-8b5a-3d56142e6749,G7029,179377,0
User_3449,b7d5dd12-4cfc-45fe-97ae-6ea3d419b849,A9393,112314,0
User_3450,e67dcd8a-2876-4e80-99b9-96bc0a38842f,O8405,109580,0
User_3451,a4987e01-b739-41cb-aa2e-5660b0d146af,W6710,120788,0
User_3452,ec0aec45-a29f-43ce-b71a-45072da242e2,K5382,130314,0
User_3453,2e56c6a6-cafb-448d-b740-e8d7c3e580fb,U2537,111205,0
User_3454,18b2d207-d437-4f55-929d-ca94cf19b420,X6518,199501,0
User_3455,146f65a0-d2c4-462f-9b59-c5105c0d7d9f,R5515,127140,1
User_3456,78e7148f-a669-4f91-a62e-d63c7e17033f,W9645,108146,0
User_3457,da5a35f6-cd84-46a5-a5e6-8a5b9bf12ca0,N5896,174980,0
User_3458,9af2b486-0345-4c8a-a89c-dca97bcec79f,L9981,182079,1
User_3459,18bf67de-90e2-44e0-83be-6c8ed5939d89,V6929,158946,1
User_3460,07d0427e-bcdb-412f-8d24-227319cb32e0,V2306,198808,0
User_3461,b271eb83-f55a-414c-a9b3-f10b6b1d8b58,S2566,185368,0
User_3462,738c0956-e72e-47d2-8c60-9b0bc24cab91,I6214,135352,0
User_3463,fecade39-8d14-4c9e-9937-b20b11b235c3,G5671,172256,0
User_3464,4ac306fa-feaf-49bb-9bb8-5360850c41e0,V7261,143262,0
User_3465,6bcfef8a-60b2-4d07-85e6-f8466bca88c2,H6455,148103,0
User_3466,eefe3acd-cb6a-4a53-9060-1a95b2259bc3,U8372,114019,0
User_3467,fcb8c3fa-9874-4cbf-b00c-cd7c4f935dc4,G7996,139631,0
User_3468,18e7d1f5-e5ef-4f58-b729-9c12401206dd,I3920,193033,0
User_3469,d7ce1f0d-8c9f-4669-b21a-d43b7032906a,M6697,119480,0
User_3470,fd507920-75a7-4591-9def-da31975ad999,O5343,130037,0
User_3471,4030842a-97a4-4b07-98c6-b458ee170d9d,Z7960,181853,0
User_3472,f87e4b5b-ef05-4a55-aa45-6ed63c53784f,P4420,139146,0
User_3473,fae980db-72bc-4fe9-be4f-e6ee5dbd8ebf,E1776,196186,0
User_3474,2ea50e1c-4276-4f01-9631-075cf5afb7c7,U7551,153318,0
User_3475,b1e952ef-bf81-4040-b377-f600ce32256b,G7978,178187,1
User_3476,3ef40827-34e6-4568-90d3-e1f2860973aa,E9776,196667,0
User_3477,4837148d-a595-40b4-90f7-ec8fce2a44b9,N3454,145456,0
User_3478,16572a0a-b1f7-46bc-8a4e-e547dcc67473,M3066,146424,0
User_3479,d5443da8-839f-4171-a2c1-e63193059ed4,A3390,194375,1
User_3480,6a516250-eaac-43aa-86cd-9bbdda0c1c40,G7394,157097,0
User_3481,8b509d5a-efb5-4b0c-912f-24f901528f37,Z2507,104927,0
User_3482,b4911f17-8d30-4f52-b61e-6b33d68dbadc,Z3566,143141,0
User_3483,8478e66b-c640-4bb1-8f22-fcb96848ff1d,I6285,156639,0
User_3484,5afbc717-8e92-46ef-8e5c-a7b9c126b445,F6242,166298,0
User_3485,7a212317-1b0d-4f8d-a1db-165f9567b85f,Y5886,124734,1
User_3486,fdbe9369-5677-4b6f-bd35-a062c695e70e,M9712,145833,0
User_3487,26ee4782-d390-493d-9e3b-c0c137fa1aa9,O4291,176005,0
User_3488,e715f77f-5e40-4254-8950-dd5201c1af33,T5044,177504,0
User_3489,dbc17337-0c69-4353-9b19-fab972224b1e,H7539,110814,0
User_3490,f3b733cf-cd61-4d3c-8fae-d79a0fb7f73d,V3733,186411,0
User_3491,54af75e3-1e51-435a-8b41-a8737ef30a98,X2816,106536,0
User_3492,8189f78b-5e0a-4571-bea8-d8cb273316e9,S6743,197844,0
User_3493,4339f30b-ef44-4eb1-9b5e-4567fd3ad027,M8512,153455,0
User_3494,7c965bb9-1f0b-41f8-9908-17343961c9ed,X7456,146000,0
User_3495,54ebd784-de66-4c34-ae35-669ef941c597,X3026,158988,0
User_3496,919a8acd-6213-4985-9468-573850e2f423,J4523,150754,0
User_3497,4d467bc8-1f70-460d-b106-8a74fe365616,H9646,155256,0
User_3498,e32829f2-c261-4228-836d-aaa83aafd57c,E2452,175786,0
User_3499,6187879c-f0e0-4fd6-b051-c5f5370332fa,T4687,116956,0
User_3500,3b157206-357c-414f-8e6c-c7342549817d,X3191,174835,0
User_3501,427fd2ce-175c-4ff6-94ab-140797509cd6,D6023,111636,1
User_3502,ce1f1fb3-65c9-4695-9784-8032abbcde7e,S7989,136683,0
User_3503,c3047655-5aa2-4a06-850e-a251d7a1369c,P2725,128845,0
User_3504,e36f2c87-0cf9-484a-b225-ba9d1ef3f3ec,S1989,177574,0
User_3505,add2aad3-c17b-49f9-a981-bbafdb702cf8,F4026,155524,0
User_3506,2427f161-0491-4456-9050-83a29b451f02,V1134,173422,0
User_3507,7d7fc64e-d107-4923-b0ef-77ae4e7de825,A3087,194758,0
User_3508,cf356875-6d97-45cf-a59d-58cebc3e8b18,Y3826,152989,0
User_3509,4ac306fa-feaf-49bb-9bb8-5360850c41e0,X1269,185368,0
User_3510,4c7e1ede-40de-4e24-ac91-271ea4c3a187,D2429,155256,0
User_3511,b82dfbe8-bd92-4e04-bd48-bb7314bdf569,I6501,193033,0
User_3512,e89fc05a-7772-4582-b463-4fdaa5dfbf11,U7389,165258,0
User_3513,29c43cf3-ad9a-41a1-9964-1ca314a70c5d,P1079,101917,0
User_3514,358fb7f2-8cf8-4657-803e-3509129ce671,U5095,178869,0
User_3515,7307088f-1c43-4d6a-88f2-e61b8902eda8,V9486,128314,0
User_3516,b7aa8a2a-91d1-4fcc-80b7-9c8fc140eb6e,V1846,184630,0
User_3517,cc71f6d2-4b93-40fc-bd65-ad0643b404bd,F2629,189636,0
User_3518,7a19153d-ea1d-4eac-8349-23b89e5ba3a0,T6827,109094,1
User_3519,2e2d0c29-bc34-4ab4-b209-cc248d3e3e71,B2505,185401,1
User_3520,f4663396-f4dc-44f8-b7ba-21ec7fa0d30c,O6791,118936,0
User_3521,f3685bea-82ab-4227-9aed-5cbf8090bec7,L7128,124614,0
User_3522,271162e8-a6de-4695-a64a-1c9d5abfefd8,R2622,187549,0
User_3523,ab5688ee-99fd-4fbe-9980-7ab1289c4a29,I2246,102492,0
User_3524,ba8259e9-cdaf-4da8-a1ee-2e232081c9e3,T6181,156639,0
User_3525,664819be-4eee-40b1-a51b-fccfe0f50b4d,M6697,142314,0
User_3526,3be5c38c-7ac7-4eaf-80a4-56b9384b88da,G3900,140005,0
User_3527,23503d14-3a4e-4c32-a5ea-c967903ccbcc,B8991,165465,0
User_3528,340895e4-12de-4703-b1dc-94e4432cee6c,L1360,170768,0
User_3529,cf356875-6d97-45cf-a59d-58cebc3e8b18,A1289,113808,0
User_3530,7b23323b-b614-4c0b-83d8-f5e9578d20ac,O4291,167548,0
User_3531,bffac175-903d-482d-a990-5286b2e47f12,N6784,164081,0
User_3532,67fb4b3f-02d6-46bf-8666-4ae0d03e18ef,L8410,170608,0
User_3533,d8169966-1867-40ff-85e0-7c6a294c3bde,N5995,177952,0
User_3534,0e08d383-922f-4e6a-9337-af9368e2fb0a,S5489,133369,0
User_3535,831435cf-4417-4d10-806b-36c22ebb9633,X2541,135299,0
User_3536,91753afd-c8f8-4498-8a5f-5fa7875e21ac,Y9906,128845,0
User_3537,7872e46c-f746-4cea-acdc-bc077d2a47fa,W8863,140589,1
User_3538,23503d14-3a4e-4c32-a5ea-c967903ccbcc,T6819,140005,0
User_3539,fc87e894-1324-4e53-813d-e99403f1cd37,T1045,138794,1
User_3540,9ec25735-1450-4480-bb5c-d411e86cee9f,H9398,171714,0
User_3541,005092f6-1000-4f7e-a74b-b44cbc954074,I7668,170482,0
User_3542,e4ccf718-d743-49a3-a00c-dede1c037388,R5269,128845,0
User_3543,4c2293eb-da38-4c98-9c21-3570ea4c7245,X7398,165015,0
User_3544,0bc4e660-7d45-47be-9cf2-bfcb90424a34,F6282,166980,0
User_3545,7d7fc64e-d107-4923-b0ef-77ae4e7de825,Z5115,186634,0
User_3546,6ed03d3f-3b79-41fb-9cdd-a646c178f534,F2629,111123,0
User_3547,f30e188e-b82c-46cd-8290-c13730da510d,P7571,104302,0
User_3548,67769d88-5ec7-4f0b-bc7d-076f82ec7955,A1940,126221,0
User_3549,bf158ab5-3729-4b8d-9657-350d554f10e8,P2596,172004,1
User_3550,3b78b67f-26e0-4f59-892a-8c85afe48965,C1213,104577,0
User_3551,37f49449-d39f-4718-b39b-8d955aab7e2c,F9790,143325,0
User_3552,0de3d5f3-522f-410b-938f-e2e59a40b9c1,R8718,101884,0
User_3553,fbf38fb7-ec2e-4349-ab2f-c5e483b0c34c,P8311,106173,0
User_3554,89b54366-bfe9-4341-96b4-cb8339cc8624,R8718,183403,0
User_3555,05ddd431-a3e9-4e2e-9728-4a98811767f2,U9773,146278,0
User_3556,bcbb0d3b-f5ce-4d8a-bcb5-8556a8c213f0,H7448,173342,0
User_3557,8158b8fc-2ab2-40ae-9f01-402b29a7fc9d,P2481,103743,0
User_3558,a08fadc4-8415-4dd0-818a-f580f92a9fd5,P2461,116599,0
User_3559,66b26fde-7c26-4cb5-b712-fc4ce00e247e,V2097,126064,0
User_3560,b61a160c-e897-4505-b916-618d375ac23b,F8137,181106,1
User_3561,cdca69e5-fe22-4700-a05d-7ca97ad10b85,X3402,100444,1
User_3562,fa36404e-a790-414c-b24c-77145e4007d1,M7577,186234,0
User_3563,7d850230-8012-4a87-b51e-0a373caa81f6,Q2241,174004,0
User_3564,ea083e55-a243-4412-b827-f8781009c0c0,A1423,169463,0
User_3565,fa36404e-a790-414c-b24c-77145e4007d1,Z5558,147498,0
User_3566,d5c5783a-3400-4a6e-8b43-38ee8d4eebbb,N7551,143805,0
User_3567,2be952b3-5c58-4b25-8456-153b408d21fe,G9197,109633,0
User_3568,66b26fde-7c26-4cb5-b712-fc4ce00e247e,M4245,160306,0
User_3569,fa36404e-a790-414c-b24c-77145e4007d1,V4286,185401,0
User_3570,f547a585-11d7-4957-9e8b-938b356a9d63,O6474,170887,0
User_3571,f63bcb53-cc89-46ec-abda-a06a512e1678,V6234,144392,0
User_3572,bafe08ee-38f7-4487-8da0-a3f914ae0f72,C1936,155684,0
User_3573,dd9ba9aa-8003-4a39-a3dd-9651ca6e695c,B7765,154793,0
User_3574,111e7ac7-b899-474a-a22a-05527ec2c878,O5343,107748,1
User_3575,c100d4f9-28e8-4e3f-9774-ce74b98a9cab,Z4851,149607,0
User_3576,9f936ffe-3b5b-49ee-87da-b4ea78d81aa0,Y2130,185368,0
User_3577,e6112bea-4eef-41a8-92bc-a521d9265dc6,W2073,150014,0
User_3578,e02ac38a-c4b5-439c-81bc-6bd30397f8fb,O4291,172446,0
User_3579,547ee6d8-12eb-4076-b4d6-5edb3505eb79,O4899,180919,0
User_3580,c7d7d21a-8468-4522-8b7b-5eab4a439b51,O6915,131492,0
User_3581,6ceeb40d-a87a-42d8-9250-0ac0684a3d47,Y7859,185368,0
User_3582,873e5fae-dc83-44cb-a038-df936273fdf4,B1833,163804,0
User_3583,d638ae4f-3838-4d1d-9d71-1220e3609c19,X8077,160574,0
User_3584,ae449f5d-7a96-47fc-bd90-744071991502,X2932,145754,0
User_3585,3bc8632c-2d39-48f2-a7a7-6241eeabd1e9,V4198,146721,0
User_3586,fbf443b3-7896-4840-9fa6-ac02d5544e89,P3580,118764,0
User_3587,6a8c343a-7f2a-49db-a14f-f0fc1fbd69ee,V7261,177542,0
User_3588,97d199b6-b52e-4ec3-8b1e-5afadd10900e,L6542,155938,0
User_3589,74df0616-6c9a-42a7-a7b5-a9399d92b530,V7261,172805,0
User_3590,2d14de80-2c3e-4ccd-95c2-b1f853330a5c,G4605,137549,0
User_3591,d26837e3-8863-4b51-b6e2-24a5d5a0eba4,L9014,146545,0
User_3592,f0a9b728-f439-461a-8a63-c6be28eea4b3,F2629,197520,0
User_3593,9b29d50a-2c5f-4d2c-a240-a4391104a14d,T1063,162279,0
User_3594,cc71f6d2-4b93-40fc-bd65-ad0643b404bd,U6776,180727,0
